Team,Opponent,Win_Percentage,Wins,Losses,Ties,Total_Games
Texas A&M,Texas Tech,52.94,36,32,1,69
Texas A&M,UCF,,0,0,0,0
Texas A&M,UCLA,50.0,3,3,0,6
Texas A&M,USC,0.0,0,4,0,4
Texas A&M,Utah,66.67,2,1,0,3
Texas A&M,Vanderbilt,100.0,3,0,0,3
Texas A&M,Virginia,,0,0,0,0
Texas A&M,Virginia Tech,50.0,2,2,0,4
Texas A&M,Wake Forest,0.0,0,1,0,1
Texas A&M,Washington,66.67,2,1,0,3
Texas A&M,Washington State,100.0,2,0,0,2
Texas A&M,West Virginia,100.0,1,0,0,1
Texas A&M,Wisconsin,,0,0,0,0
Texas Tech,Alabama,0.0,0,1,0,1
Texas Tech,Arizona,84.38,27,5,2,34
Texas Tech,Arizona State,50.0,3,3,0,6
Texas Tech,Arkansas,21.05,8,30,0,38
Texas Tech,Auburn,100.0,1,0,0,1
Texas Tech,BYU,75.0,3,1,0,4
Texas Tech,Baylor,48.78,40,42,1,83
Texas Tech,Boston College,66.67,2,1,0,3
Texas Tech,California (Cal),100.0,2,0,0,2
Texas Tech,Cincinnati,100.0,1,0,1,2
Texas Tech,Clemson,100.0,1,0,0,1
Texas Tech,Colorado,45.45,5,6,0,11
Texas Tech,Duke,100.0,1,0,0,1
Texas Tech,Florida,,0,0,0,0
Texas Tech,Florida State,20.0,1,4,0,5
Texas Tech,Georgia,0.0,0,3,0,3
Texas Tech,Georgia Tech,0.0,0,2,0,2
Texas Tech,Houston,48.57,17,18,1,36
Texas Tech,Illinois,,0,0,0,0
Texas Tech,Indiana,,0,0,0,0
Texas Tech,Iowa,0.0,0,2,0,2
Texas Tech,Iowa State,63.64,14,8,0,22
Texas Tech,Kansas,92.31,24,2,0,26
Texas Tech,Kansas State,40.0,10,15,0,25
Texas Tech,Kentucky,,0,0,0,0
Texas Tech,LSU,0.0,0,3,0,3
Texas Tech,Louisville,,0,0,0,0
Texas Tech,Maryland,,0,0,0,0
Texas Tech,Miami (FL),20.0,1,4,0,5
Texas Tech,Michigan,,0,0,0,0
Texas Tech,Michigan State,100.0,1,0,0,1
Texas Tech,Minnesota,100.0,2,0,0,2
Texas Tech,Mississippi State,42.86,3,4,1,8
Texas Tech,Missouri,33.33,3,6,0,9
Texas Tech,NC State,16.67,1,5,0,6
Texas Tech,Nebraska,36.36,4,7,0,11
Texas Tech,North Carolina,33.33,1,2,0,3
Texas Tech,Northwestern,100.0,1,0,0,1
Texas Tech,Ohio State,0.0,0,2,0,2
Texas Tech,Oklahoma,23.33,7,23,0,30
Texas Tech,Oklahoma State,51.02,25,24,3,52
Texas Tech,Ole Miss,42.86,3,4,0,7
Texas Tech,Oregon,0.0,0,4,0,4
Texas Tech,Oregon State,100.0,2,0,0,2
Texas Tech,Penn State,0.0,0,1,0,1
Texas Tech,Pittsburgh,,0,0,0,0
Texas Tech,Purdue,,0,0,0,0
Texas Tech,Rutgers,,0,0,0,0
Texas Tech,South Carolina,,0,0,0,0
Texas Tech,Stanford,,0,0,0,0
Texas Tech,Syracuse,,0,0,0,0
Texas Tech,TCU,51.56,33,31,3,67
Texas Tech,Tennessee,50.0,1,1,0,2
Texas Tech,Texas,24.66,18,55,0,73
Texas Tech,Texas A&M,47.06,32,36,1,69
Texas Tech,Texas Tech,,0,0,0,0
Texas Tech,UCF,100.0,2,0,0,2
Texas Tech,UCLA,,0,0,0,0
Texas Tech,USC,0.0,0,3,0,3
Texas Tech,Utah,100.0,3,0,0,3
Texas Tech,Vanderbilt,,0,0,1,1
Texas Tech,Virginia,100.0,1,0,0,1
Texas Tech,Virginia Tech,,0,0,0,0
Texas Tech,Wake Forest,100.0,2,0,0,2
Texas Tech,Washington,0.0,0,2,0,2
Texas Tech,Washington State,66.67,2,1,0,3
Texas Tech,West Virginia,53.33,8,7,0,15
Texas Tech,Wisconsin,,0,0,0,0
UCF,Alabama,100.0,1,0,0,1
UCF,Arizona,100.0,1,0,0,1
UCF,Arizona State,0.0,0,2,0,2
UCF,Arkansas,0.0,0,1,0,1
UCF,Auburn,25.0,1,3,0,4
UCF,BYU,20.0,1,4,0,5
UCF,Baylor,33.33,1,2,0,3
UCF,Boston College,50.0,1,1,0,2
UCF,California (Cal),,0,0,0,0
UCF,Cincinnati,45.45,5,6,0,11
UCF,Clemson,0.0,0,1,0,1
UCF,Colorado,0.0,0,1,0,1
UCF,Duke,0.0,0,1,0,1
UCF,Florida,25.0,1,3,0,4
UCF,Florida State,0.0,0,1,0,1
UCF,Georgia,50.0,1,1,0,2
UCF,Georgia Tech,33.33,2,4,0,6
UCF,Houston,66.67,8,4,0,12
UCF,Illinois,,0,0,0,0
UCF,Indiana,,0,0,0,0
UCF,Iowa,,0,0,0,0
UCF,Iowa State,0.0,0,1,0,1
UCF,Kansas,0.0,0,2,0,2
UCF,Kansas State,0.0,0,3,0,3
UCF,Kentucky,,0,0,0,0
UCF,LSU,0.0,0,1,0,1
UCF,Louisville,25.0,1,3,0,4
UCF,Maryland,50.0,1,1,0,2
UCF,Miami (FL),0.0,0,2,0,2
UCF,Michigan,0.0,0,1,0,1
UCF,Michigan State,,0,0,0,0
UCF,Minnesota,,0,0,0,0
UCF,Mississippi State,0.0,0,2,0,2
UCF,Missouri,0.0,0,2,0,2
UCF,NC State,33.33,1,2,0,3
UCF,Nebraska,0.0,0,1,0,1
UCF,North Carolina,100.0,1,0,0,1
UCF,Northwestern,,0,0,0,0
UCF,Ohio State,0.0,0,1,0,1
UCF,Oklahoma,0.0,0,1,0,1
UCF,Oklahoma State,100.0,2,0,0,2
UCF,Ole Miss,0.0,0,1,0,1
UCF,Oregon,,0,0,0,0
UCF,Oregon State,,0,0,0,0
UCF,Penn State,25.0,1,3,0,4
UCF,Pittsburgh,33.33,1,2,0,3
UCF,Purdue,0.0,0,2,0,2
UCF,Rutgers,50.0,1,1,0,2
UCF,South Carolina,0.0,0,5,0,5
UCF,Stanford,50.0,1,1,0,2
UCF,Syracuse,0.0,0,3,0,3
UCF,TCU,100.0,1,0,0,1
UCF,Tennessee,,0,0,0,0
UCF,Texas,0.0,0,2,0,2
UCF,Texas A&M,,0,0,0,0
UCF,Texas Tech,0.0,0,2,0,2
UCF,UCF,,0,0,0,0
UCF,UCLA,,0,0,0,0
UCF,USC,,0,0,0,0
UCF,Utah,0.0,0,1,0,1
UCF,Vanderbilt,,0,0,0,0
UCF,Virginia,,0,0,0,0
UCF,Virginia Tech,0.0,0,3,0,3
UCF,Wake Forest,,0,0,0,0
UCF,Washington,,0,0,0,0
UCF,Washington State,,0,0,0,0
UCF,West Virginia,20.0,1,4,0,5
UCF,Wisconsin,0.0,0,1,0,1
UCLA,Alabama,66.67,2,1,0,3
UCLA,Arizona,60.0,27,18,2,47
UCLA,Arizona State,58.97,23,16,1,40
UCLA,Arkansas,100.0,1,0,1,2
UCLA,Auburn,,0,0,0,0
UCLA,BYU,75.0,9,3,0,12
UCLA,Baylor,0.0,0,1,0,1
UCLA,Boston College,,0,0,0,0
UCLA,California (Cal),62.37,58,35,1,94
UCLA,Cincinnati,0.0,0,2,0,2
UCLA,Clemson,,0,0,0,0
UCLA,Colorado,73.68,14,5,0,19
UCLA,Duke,100.0,1,0,0,1
UCLA,Florida,60.0,3,2,0,5
UCLA,Florida State,0.0,0,1,0,1
UCLA,Georgia,0.0,0,2,0,2
UCLA,Georgia Tech,,0,0,0,0
UCLA,Houston,57.14,4,3,0,7
UCLA,Illinois,50.0,6,6,0,12
UCLA,Indiana,0.0,0,2,0,2
UCLA,Iowa,80.0,8,2,0,10
UCLA,Iowa State,50.0,1,1,0,2
UCLA,Kansas,71.43,5,2,0,7
UCLA,Kansas State,50.0,2,2,0,4
UCLA,Kentucky,,0,0,0,0
UCLA,LSU,50.0,1,1,0,2
UCLA,Louisville,,0,0,0,0
UCLA,Maryland,66.67,2,1,0,3
UCLA,Miami (FL),66.67,2,1,0,3
UCLA,Michigan,27.27,3,8,0,11
UCLA,Michigan State,57.14,4,3,0,7
UCLA,Minnesota,25.0,1,3,0,4
UCLA,Mississippi State,,0,0,0,0
UCLA,Missouri,100.0,2,0,1,3
UCLA,NC State,100.0,2,0,0,2
UCLA,Nebraska,46.67,7,8,0,15
UCLA,North Carolina,,0,0,0,0
UCLA,Northwestern,42.86,3,4,0,7
UCLA,Ohio State,44.44,4,5,1,10
UCLA,Oklahoma,16.67,1,5,0,6
UCLA,Oklahoma State,50.0,1,1,0,2
UCLA,Ole Miss,,0,0,0,0
UCLA,Oregon,54.79,40,33,0,73
UCLA,Oregon State,70.49,43,18,4,65
UCLA,Penn State,62.5,5,3,0,8
UCLA,Pittsburgh,60.0,9,6,0,15
UCLA,Purdue,100.0,3,0,2,5
UCLA,Rutgers,100.0,1,0,0,1
UCLA,South Carolina,,0,0,0,0
UCLA,Stanford,53.26,49,43,3,95
UCLA,Syracuse,25.0,2,6,0,8
UCLA,TCU,75.0,3,1,0,4
UCLA,Tennessee,46.15,6,7,2,15
UCLA,Texas,57.14,4,3,0,7
UCLA,Texas A&M,50.0,3,3,0,6
UCLA,Texas Tech,,0,0,0,0
UCLA,UCF,,0,0,0,0
UCLA,UCLA,,0,0,0,0
UCLA,USC,38.64,34,54,7,95
UCLA,Utah,54.55,12,10,0,22
UCLA,Vanderbilt,100.0,1,0,0,1
UCLA,Virginia,100.0,2,0,0,2
UCLA,Virginia Tech,100.0,1,0,0,1
UCLA,Wake Forest,,0,0,0,0
UCLA,Washington,55.26,42,34,2,78
UCLA,Washington State,67.74,42,20,1,63
UCLA,West Virginia,,0,0,0,0
UCLA,Wisconsin,63.64,7,4,0,11
USC,Alabama,25.0,2,6,0,8
USC,Arizona,82.22,37,8,0,45
USC,Arizona State,65.0,26,14,0,40
USC,Arkansas,80.0,4,1,0,5
USC,Auburn,66.67,2,1,0,3
USC,BYU,50.0,2,2,0,4
USC,Baylor,60.0,3,2,0,5
USC,Boston College,80.0,4,1,0,5
USC,California (Cal),69.9,72,31,5,108
USC,Cincinnati,,0,0,0,0
USC,Clemson,100.0,1,0,0,1
USC,Colorado,100.0,17,0,0,17
USC,Duke,100.0,3,0,0,3
USC,Florida,0.0,0,1,1,2
USC,Florida State,0.0,0,2,0,2
USC,Georgia,100.0,3,0,0,3
USC,Georgia Tech,50.0,2,2,0,4
USC,Houston,100.0,3,0,0,3
USC,Illinois,78.57,11,3,0,14
USC,Indiana,100.0,4,0,0,4
USC,Iowa,72.73,8,3,0,11
USC,Iowa State,,0,0,0,0
USC,Kansas,0.0,0,1,0,1
USC,Kansas State,0.0,0,2,0,2
USC,Kentucky,,0,0,0,0
USC,LSU,66.67,2,1,0,3
USC,Louisville,100.0,1,0,0,1
USC,Maryland,0.0,0,1,0,1
USC,Miami (FL),50.0,1,1,0,2
USC,Michigan,58.33,7,5,0,12
USC,Michigan State,55.56,5,4,0,9
USC,Minnesota,75.0,6,2,1,9
USC,Mississippi State,,0,0,0,0
USC,Missouri,66.67,2,1,0,3
USC,NC State,,0,0,0,0
USC,Nebraska,100.0,6,0,1,7
USC,North Carolina,0.0,0,2,0,2
USC,Northwestern,100.0,6,0,0,6
USC,Ohio State,56.52,13,10,1,24
USC,Oklahoma,75.0,6,2,1,9
USC,Oklahoma State,,0,0,0,0
USC,Ole Miss,,0,0,0,0
USC,Oregon,62.9,39,23,2,64
USC,Oregon State,85.33,64,11,4,79
USC,Penn State,54.55,6,5,0,11
USC,Pittsburgh,60.0,6,4,0,10
USC,Purdue,80.0,4,1,0,5
USC,Rutgers,100.0,1,0,0,1
USC,South Carolina,50.0,1,1,0,2
USC,Stanford,66.67,66,33,3,102
USC,Syracuse,100.0,4,0,0,4
USC,TCU,33.33,2,4,0,6
USC,Tennessee,100.0,4,0,0,4
USC,Texas,71.43,5,2,0,7
USC,Texas A&M,100.0,4,0,0,4
USC,Texas Tech,100.0,3,0,0,3
USC,UCF,,0,0,0,0
USC,UCLA,61.36,54,34,7,95
USC,USC,,0,0,0,0
USC,Utah,56.52,13,10,0,23
USC,Vanderbilt,,0,0,0,0
USC,Virginia,100.0,2,0,0,2
USC,Virginia Tech,100.0,1,0,0,1
USC,Wake Forest,,0,0,0,0
USC,Washington,61.9,52,32,4,88
USC,Washington State,86.3,63,10,4,77
USC,West Virginia,100.0,1,0,0,1
USC,Wisconsin,87.5,7,1,0,8
Utah,Alabama,100.0,1,0,0,1
Utah,Arizona,55.32,26,21,2,49
Utah,Arizona State,36.11,13,23,0,36
Utah,Arkansas,,0,0,0,0
Utah,Auburn,,0,0,0,0
Utah,BYU,63.44,59,34,4,97
Utah,Baylor,100.0,3,0,0,3
Utah,Boston College,,0,0,0,0
Utah,California (Cal),53.85,7,6,0,13
Utah,Cincinnati,100.0,1,0,0,1
Utah,Clemson,,0,0,0,0
Utah,Colorado,52.17,36,33,3,72
Utah,Duke,,0,0,0,0
Utah,Florida,33.33,1,2,0,3
Utah,Florida State,,0,0,0,0
Utah,Georgia,,0,0,0,0
Utah,Georgia Tech,100.0,2,0,0,2
Utah,Houston,0.0,0,5,0,5
Utah,Illinois,0.0,0,1,0,1
Utah,Indiana,75.0,3,1,0,4
Utah,Iowa,100.0,1,0,0,1
Utah,Iowa State,16.67,1,5,0,6
Utah,Kansas,60.0,3,2,0,5
Utah,Kansas State,100.0,1,0,0,1
Utah,Kentucky,,0,0,0,0
Utah,LSU,0.0,0,2,0,2
Utah,Louisville,100.0,4,0,0,4
Utah,Maryland,,0,0,0,0
Utah,Miami (FL),,0,0,0,0
Utah,Michigan,75.0,3,1,0,4
Utah,Michigan State,,0,0,0,0
Utah,Minnesota,50.0,1,1,0,2
Utah,Mississippi State,,0,0,0,0
Utah,Missouri,50.0,1,1,0,2
Utah,NC State,,0,0,0,0
Utah,Nebraska,20.0,1,4,0,5
Utah,North Carolina,50.0,1,1,0,2
Utah,Northwestern,25.0,1,3,0,4
Utah,Ohio State,0.0,0,2,0,2
Utah,Oklahoma,0.0,0,1,0,1
Utah,Oklahoma State,50.0,1,1,0,2
Utah,Ole Miss,,0,0,0,0
Utah,Oregon,32.43,12,25,0,37
Utah,Oregon State,48.0,12,13,1,26
Utah,Penn State,0.0,0,1,0,1
Utah,Pittsburgh,100.0,3,0,0,3
Utah,Purdue,,0,0,0,0
Utah,Rutgers,,0,0,0,0
Utah,South Carolina,,0,0,0,0
Utah,Stanford,70.0,7,3,0,10
Utah,Syracuse,,0,0,0,0
Utah,TCU,55.56,5,4,0,9
Utah,Tennessee,0.0,0,3,0,3
Utah,Texas,0.0,0,2,0,2
Utah,Texas A&M,33.33,1,2,0,3
Utah,Texas Tech,0.0,0,3,0,3
Utah,UCF,100.0,1,0,0,1
Utah,UCLA,45.45,10,12,0,22
Utah,USC,43.48,10,13,0,23
Utah,Utah,,0,0,0,0
Utah,Vanderbilt,,0,0,0,0
Utah,Virginia,,0,0,0,0
Utah,Virginia Tech,,0,0,0,0
Utah,Wake Forest,,0,0,0,0
Utah,Washington,12.5,2,14,0,16
Utah,Washington State,55.0,11,9,0,20
Utah,West Virginia,100.0,3,0,0,3
Utah,Wisconsin,33.33,1,2,0,3
Vanderbilt,Alabama,22.89,19,64,4,87
Vanderbilt,Arizona,,0,0,0,0
Vanderbilt,Arizona State,,0,0,0,0
Vanderbilt,Arkansas,30.0,3,7,0,10
Vanderbilt,Auburn,48.78,20,21,1,42
Vanderbilt,BYU,,0,0,0,0
Vanderbilt,Baylor,0.0,0,3,0,3
Vanderbilt,Boston College,33.33,1,2,0,3
Vanderbilt,California (Cal),,0,0,0,0
Vanderbilt,Cincinnati,66.67,4,2,0,6
Vanderbilt,Clemson,75.0,3,1,0,4
Vanderbilt,Colorado,,0,0,0,0
Vanderbilt,Duke,63.64,7,4,0,11
Vanderbilt,Florida,20.0,11,44,2,57
Vanderbilt,Florida State,,0,0,0,0
Vanderbilt,Georgia,22.08,17,60,2,79
Vanderbilt,Georgia Tech,42.86,15,20,3,38
Vanderbilt,Houston,50.0,1,1,0,2
Vanderbilt,Illinois,,0,0,0,0
Vanderbilt,Indiana,0.0,0,2,0,2
Vanderbilt,Iowa,0.0,0,1,0,1
Vanderbilt,Iowa State,50.0,1,1,0,2
Vanderbilt,Kansas,50.0,1,1,0,2
Vanderbilt,Kansas State,100.0,2,0,0,2
Vanderbilt,Kentucky,46.15,42,49,4,95
Vanderbilt,LSU,24.24,8,25,1,34
Vanderbilt,Louisville,100.0,2,0,1,3
Vanderbilt,Maryland,66.67,8,4,0,12
Vanderbilt,Miami (FL),50.0,4,4,0,8
Vanderbilt,Michigan,0.0,0,10,1,11
Vanderbilt,Michigan State,,0,0,0,0
Vanderbilt,Minnesota,50.0,2,2,0,4
Vanderbilt,Mississippi State,31.82,7,15,2,24
Vanderbilt,Missouri,33.33,5,10,1,16
Vanderbilt,NC State,66.67,2,1,0,3
Vanderbilt,Nebraska,,0,0,0,0
Vanderbilt,North Carolina,44.44,4,5,0,9
Vanderbilt,Northwestern,33.33,1,2,1,4
Vanderbilt,Ohio State,25.0,1,3,0,4
Vanderbilt,Oklahoma,0.0,0,2,1,3
Vanderbilt,Oklahoma State,,0,0,0,0
Vanderbilt,Ole Miss,39.78,37,56,2,95
Vanderbilt,Oregon,,0,0,0,0
Vanderbilt,Oregon State,,0,0,0,0
Vanderbilt,Penn State,100.0,1,0,0,1
Vanderbilt,Pittsburgh,,0,0,0,0
Vanderbilt,Purdue,66.67,2,1,0,3
Vanderbilt,Rutgers,66.67,2,1,0,3
Vanderbilt,South Carolina,14.29,5,30,0,35
Vanderbilt,Stanford,0.0,0,1,0,1
Vanderbilt,Syracuse,0.0,0,2,0,2
Vanderbilt,TCU,25.0,1,3,0,4
Vanderbilt,Tennessee,27.68,31,81,4,116
Vanderbilt,Texas,63.64,7,4,1,12
Vanderbilt,Texas A&M,0.0,0,3,0,3
Vanderbilt,Texas Tech,,0,0,1,1
Vanderbilt,UCF,,0,0,0,0
Vanderbilt,UCLA,0.0,0,1,0,1
Vanderbilt,USC,,0,0,0,0
Vanderbilt,Utah,,0,0,0,0
Vanderbilt,Vanderbilt,,0,0,0,0
Vanderbilt,Virginia,70.59,12,5,1,18
Vanderbilt,Virginia Tech,45.45,5,6,0,11
Vanderbilt,Wake Forest,55.56,10,8,0,18
Vanderbilt,Washington,,0,0,0,0
Vanderbilt,Washington State,,0,0,0,0
Vanderbilt,West Virginia,50.0,1,1,0,2
Vanderbilt,Wisconsin,,0,0,0,0
Virginia,Alabama,,0,0,0,0
Virginia,Arizona,,0,0,0,0
Virginia,Arizona State,,0,0,0,0
Virginia,Arkansas,,0,0,0,0
Virginia,Auburn,33.33,1,2,0,3
Virginia,BYU,50.0,3,3,0,6
Virginia,Baylor,,0,0,0,0
Virginia,Boston College,22.22,2,7,0,9
Virginia,California (Cal),100.0,1,0,0,1
Virginia,Cincinnati,,0,0,0,0
Virginia,Clemson,16.33,8,41,1,50
Virginia,Colorado,,0,0,0,0
Virginia,Duke,54.05,40,34,0,74
Virginia,Florida,0.0,0,2,0,2
Virginia,Florida State,25.0,5,15,0,20
Virginia,Georgia,40.0,6,9,3,18
Virginia,Georgia Tech,50.0,22,22,1,45
Virginia,Houston,,0,0,0,0
Virginia,Illinois,25.0,1,3,0,4
Virginia,Indiana,50.0,2,2,0,4
Virginia,Iowa,,0,0,0,0
Virginia,Iowa State,,0,0,0,0
Virginia,Kansas,100.0,2,0,0,2
Virginia,Kansas State,,0,0,0,0
Virginia,Kentucky,0.0,0,1,0,1
Virginia,LSU,,0,0,0,0
Virginia,Louisville,42.86,6,8,0,14
Virginia,Maryland,41.03,32,46,2,80
Virginia,Miami (FL),38.1,8,13,0,21
Virginia,Michigan,0.0,0,3,0,3
Virginia,Michigan State,,0,0,0,0
Virginia,Minnesota,100.0,1,0,0,1
Virginia,Mississippi State,,0,0,0,0
Virginia,Missouri,50.0,1,1,0,2
Virginia,NC State,36.67,22,38,0,60
Virginia,Nebraska,,0,0,0,0
Virginia,North Carolina,43.97,51,65,4,120
Virginia,Northwestern,,0,0,0,0
Virginia,Ohio State,0.0,0,1,0,1
Virginia,Oklahoma,0.0,0,1,0,1
Virginia,Oklahoma State,,0,0,0,0
Virginia,Ole Miss,,0,0,0,0
Virginia,Oregon,0.0,0,2,0,2
Virginia,Oregon State,,0,0,0,0
Virginia,Penn State,42.86,3,4,0,7
Virginia,Pittsburgh,33.33,5,10,0,15
Virginia,Purdue,50.0,1,1,0,2
Virginia,Rutgers,50.0,2,2,0,4
Virginia,South Carolina,38.24,13,21,1,35
Virginia,Stanford,100.0,1,0,0,1
Virginia,Syracuse,50.0,3,3,0,6
Virginia,TCU,33.33,1,2,0,3
Virginia,Tennessee,20.0,1,4,0,5
Virginia,Texas,33.33,1,2,0,3
Virginia,Texas A&M,,0,0,0,0
Virginia,Texas Tech,0.0,0,1,0,1
Virginia,UCF,,0,0,0,0
Virginia,UCLA,0.0,0,2,0,2
Virginia,USC,0.0,0,2,0,2
Virginia,Utah,,0,0,0,0
Virginia,Vanderbilt,29.41,5,12,1,18
Virginia,Virginia,,0,0,0,0
Virginia,Virginia Tech,35.42,34,62,5,101
Virginia,Wake Forest,65.38,34,18,0,52
Virginia,Washington,0.0,0,1,0,1
Virginia,Washington State,100.0,1,0,0,1
Virginia,West Virginia,57.14,12,9,1,22
Virginia,Wisconsin,0.0,0,1,0,1
Virginia Tech,Alabama,7.69,1,12,0,13
Virginia Tech,Arizona,,0,0,0,0
Virginia Tech,Arizona State,,0,0,0,0
Virginia Tech,Arkansas,100.0,1,0,0,1
Virginia Tech,Auburn,25.0,1,3,1,5
Virginia Tech,BYU,,0,0,0,0
Virginia Tech,Baylor,,0,0,0,0
Virginia Tech,Boston College,66.67,22,11,0,33
Virginia Tech,California (Cal),50.0,1,1,0,2
Virginia Tech,Cincinnati,50.0,6,6,0,12
Virginia Tech,Clemson,32.35,11,23,1,35
Virginia Tech,Colorado,,0,0,0,0
Virginia Tech,Duke,61.29,19,12,0,31
Virginia Tech,Florida,0.0,0,2,0,2
Virginia Tech,Florida State,34.21,13,25,1,39
Virginia Tech,Georgia,33.33,1,2,0,3
Virginia Tech,Georgia Tech,57.14,12,9,0,21
Virginia Tech,Houston,25.0,1,3,1,5
Virginia Tech,Illinois,,0,0,0,0
Virginia Tech,Indiana,100.0,1,0,0,1
Virginia Tech,Iowa,,0,0,0,0
Virginia Tech,Iowa State,,0,0,0,0
Virginia Tech,Kansas,0.0,0,1,0,1
Virginia Tech,Kansas State,50.0,1,1,0,2
Virginia Tech,Kentucky,33.33,6,12,2,20
Virginia Tech,LSU,50.0,1,1,0,2
Virginia Tech,Louisville,60.0,6,4,0,10
Virginia Tech,Maryland,46.88,15,17,0,32
Virginia Tech,Miami (FL),35.71,15,27,0,42
Virginia Tech,Michigan,0.0,0,1,0,1
Virginia Tech,Michigan State,,0,0,0,0
Virginia Tech,Minnesota,0.0,0,1,0,1
Virginia Tech,Mississippi State,,0,0,0,0
Virginia Tech,Missouri,,0,0,0,0
Virginia Tech,NC State,58.33,28,20,4,52
Virginia Tech,Nebraska,66.67,2,1,0,3
Virginia Tech,North Carolina,67.57,25,12,4,41
Virginia Tech,Northwestern,,0,0,0,0
Virginia Tech,Ohio State,50.0,1,1,0,2
Virginia Tech,Oklahoma,0.0,0,1,0,1
Virginia Tech,Oklahoma State,33.33,1,2,0,3
Virginia Tech,Ole Miss,50.0,1,1,0,2
Virginia Tech,Oregon,,0,0,0,0
Virginia Tech,Oregon State,,0,0,0,0
Virginia Tech,Penn State,,0,0,0,0
Virginia Tech,Pittsburgh,52.17,12,11,0,23
Virginia Tech,Purdue,50.0,1,1,0,2
Virginia Tech,Rutgers,70.59,12,5,0,17
Virginia Tech,South Carolina,36.84,7,12,2,21
Virginia Tech,Stanford,50.0,1,1,0,2
Virginia Tech,Syracuse,42.86,9,12,0,21
Virginia Tech,TCU,,0,0,0,0
Virginia Tech,Tennessee,33.33,2,4,0,6
Virginia Tech,Texas,100.0,1,0,0,1
Virginia Tech,Texas A&M,50.0,2,2,0,4
Virginia Tech,Texas Tech,,0,0,0,0
Virginia Tech,UCF,100.0,3,0,0,3
Virginia Tech,UCLA,0.0,0,1,0,1
Virginia Tech,USC,0.0,0,1,0,1
Virginia Tech,Utah,,0,0,0,0
Virginia Tech,Vanderbilt,54.55,6,5,0,11
Virginia Tech,Virginia,64.58,62,34,5,101
Virginia Tech,Virginia Tech,,0,0,0,0
Virginia Tech,Wake Forest,65.0,26,14,1,41
Virginia Tech,Washington,,0,0,0,0
Virginia Tech,Washington State,,0,0,0,0
Virginia Tech,West Virginia,43.4,23,30,1,54
Virginia Tech,Wisconsin,,0,0,0,0
Wake Forest,Alabama,,0,0,0,0
Wake Forest,Arizona,,0,0,0,0
Wake Forest,Arizona State,100.0,1,0,0,1
Wake Forest,Arkansas,,0,0,0,0
Wake Forest,Auburn,25.0,2,6,0,8
Wake Forest,BYU,,0,0,0,0
Wake Forest,Baylor,16.67,1,5,0,6
Wake Forest,Boston College,48.15,13,14,2,29
Wake Forest,California (Cal),0.0,0,1,0,1
Wake Forest,Cincinnati,,0,0,0,0
Wake Forest,Clemson,19.1,17,72,1,90
Wake Forest,Colorado,,0,0,0,0
Wake Forest,Duke,40.0,40,60,2,102
Wake Forest,Florida,0.0,0,4,0,4
Wake Forest,Florida State,21.95,9,32,1,42
Wake Forest,Georgia,66.67,2,1,0,3
Wake Forest,Georgia Tech,24.24,8,25,0,33
Wake Forest,Houston,0.0,0,2,0,2
Wake Forest,Illinois,,0,0,0,0
Wake Forest,Indiana,50.0,1,1,0,2
Wake Forest,Iowa,,0,0,0,0
Wake Forest,Iowa State,,0,0,0,0
Wake Forest,Kansas,,0,0,0,0
Wake Forest,Kansas State,50.0,1,1,0,2
Wake Forest,Kentucky,,0,0,0,0
Wake Forest,LSU,0.0,0,3,0,3
Wake Forest,Louisville,30.0,3,7,0,10
Wake Forest,Maryland,29.51,18,43,1,62
Wake Forest,Miami (FL),25.0,3,9,0,12
Wake Forest,Michigan,0.0,0,2,0,2
Wake Forest,Michigan State,0.0,0,1,0,1
Wake Forest,Minnesota,0.0,0,1,0,1
Wake Forest,Mississippi State,50.0,1,1,0,2
Wake Forest,Missouri,100.0,1,0,0,1
Wake Forest,NC State,38.05,43,70,5,118
Wake Forest,Nebraska,0.0,0,3,0,3
Wake Forest,North Carolina,32.38,34,71,2,107
Wake Forest,Northwestern,50.0,2,2,0,4
Wake Forest,Ohio State,,0,0,0,0
Wake Forest,Oklahoma,0.0,0,1,0,1
Wake Forest,Oklahoma State,,0,0,0,0
Wake Forest,Ole Miss,66.67,2,1,0,3
Wake Forest,Oregon,100.0,2,0,0,2
Wake Forest,Oregon State,100.0,1,0,0,1
Wake Forest,Penn State,0.0,0,1,0,1
Wake Forest,Pittsburgh,33.33,1,2,0,3
Wake Forest,Purdue,20.0,1,4,0,5
Wake Forest,Rutgers,100.0,3,0,0,3
Wake Forest,South Carolina,37.04,20,34,2,56
Wake Forest,Stanford,66.67,2,1,0,3
Wake Forest,Syracuse,46.15,6,7,0,13
Wake Forest,TCU,0.0,0,1,0,1
Wake Forest,Tennessee,14.29,1,6,0,7
Wake Forest,Texas,0.0,0,1,0,1
Wake Forest,Texas A&M,100.0,1,0,0,1
Wake Forest,Texas Tech,0.0,0,2,0,2
Wake Forest,UCF,,0,0,0,0
Wake Forest,UCLA,,0,0,0,0
Wake Forest,USC,,0,0,0,0
Wake Forest,Utah,,0,0,0,0
Wake Forest,Vanderbilt,44.44,8,10,0,18
Wake Forest,Virginia,34.62,18,34,0,52
Wake Forest,Virginia Tech,35.0,14,26,1,41
Wake Forest,Wake Forest,,0,0,0,0
Wake Forest,Washington,,0,0,0,0
Wake Forest,Washington State,,0,0,0,0
